IL2R,"OLQVR,RIH",2,461009,5170,N930NR0776,776,14271,12720,NR 45 deg
RIAL,SMDDR,1,333795,6497,N930NR0776,776,9024,7173,NR in plane
RIS,[AVKR],1,404309,8562,N930NR0776,776,11390,5533,NR in plane
RIAR,"RMDDL,RMDVR",3,343798,6907,N930NR0776,776,12178,7114,NR in plane
RMDDL,"RMDVR,mus-DR",5,464985,9947,N930NR0776,776,12948,7912,NR in plane
RIAR,SMDDR,1,333816,6504,N930NR0776,776,8554,7440,NR in plane
RIH,OLQVR,1,461006,9768,N930NR0776,776,14076,13178,NR 45 deg
RIAR,"[SMDVL],ABRP-4",2,343778,6898,N930NR0776,776,11556,6477,NR in plane
IL2R,RIH,1,290273,5444,N930NR0777,777,14227,12747,NR 45 deg
IL2R,RIH,1,218704,4844,N930NR0777,777,14160,13057,NR 45 deg
OLQDR,RMDDL,3,462544,9830,N930NR0777,777,13356,7768,NR in plane
RMDDR,"mus-L,RMDVL",4,343930,6936,N930NR0777,777,8494,9846,NR 45 deg
[RIBR],"RIAR,RMDR",3,341192,6756,N930NR0777,777,15371,10328,NR 45 deg
RIAL,"RMDDR,RMDVL",3,343856,6921,N930NR0777,777,8277,9978,NR 45 deg
IL1DR,"RMDVR,mus-DR",1,465007,9935,N930NR0777,777,13617,8508,NR 45 deg
RIAR,RMDR,1,343837,6916,N930NR0777,777,7949,9749,NR 45 deg
NRDRfrag,"[AVKR],RMDR",2,404294,8556,N930NR0777,777,15500,10109,NR 45 deg
OLQDR,RMDDL,1,462548,9833,N930NR0777,777,13777,8154,NR 45 deg
RIAR,NRLfrag,2,333813,6503,N930NR0777,777,8437,7875,NR in plane
SMDDR,RIAL,1,333796,6498,N930NR0777,777,9038,7048,NR in plane
