oig-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oig-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oig-8,8,8,9,9,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,9,8,9,8,9,8,8,9,8,8,8,8,9,8,8,8,9,8,8,8,8,8,9,8,9,9,8,8,8,8,8,8,8,9,8,8,8,11,8,8,8,8,8,9,8,8,8,9,8,8,8,8,8,9,8,9,8,8,8,9,9,8,8,9,8,9,9,8,8,8,8,8,8,9,8,8,8,8,9,9,8
pan-1,70,71,68,69,71,71,71,70,69,70,69,69,70,69,69,69,72,71,67,69,70,70,70,70,72,69,72,71,68,69,69,70,69,70,68,71,70,69,70,71,68,71,70,71,69,71,70,71,70,71,71,69,69,72,68,68,70,68,68,68,69,73,68,70,70,67,69,71,69,73,71,69,70,71,68,67,69,72,70,69,72,68,68,68,70,68,69,70,70,70,73,71,68,71,69,70,70,71,69,70
ptp-3,70,69,69,72,70,70,72,68,70,69,70,69,70,68,71,71,70,69,67,70,71,67,69,68,71,68,69,69,68,68,71,70,71,70,69,70,69,69,69,69,70,69,68,68,73,70,69,70,69,69,69,68,69,68,72,69,70,69,69,68,68,70,68,67,71,69,69,69,70,69,71,70,69,70,72,71,69,70,72,69,71,69,68,69,72,71,69,69,70,69,70,70,70,69,72,71,69,71,69,69
ptp-4,62,62,65,63,62,63,62,62,62,64,63,62,65,63,63,63,64,64,63,63,64,62,63,62,62,63,65,63,65,63,64,62,65,63,63,65,62,61,63,63,63,63,64,63,64,62,62,63,63,64,67,63,63,63,63,63,62,62,64,64,62,62,62,65,64,63,63,64,63,62,63,63,63,62,62,62,63,63,63,63,63,63,62,63,62,63,62,62,62,64,62,64,62,62,62,63,63,63,64,66
pxn-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4
pxn-2,21,21,21,21,22,21,21,21,21,22,23,21,21,21,21,21,23,21,21,21,21,21,21,22,21,21,22,21,21,21,21,23,22,21,21,22,21,21,21,21,22,21,21,21,21,21,21,21,24,21,21,21,23,21,21,21,21,21,21,21,21,22,21,23,24,21,21,22,20,22,21,23,21,21,21,21,22,21,21,22,21,21,21,21,23,21,21,21,21,21,23,21,21,21,21,21,21,21,21,22
rig-1,62,63,61,63,61,62,63,62,61,61,60,61,63,61,63,63,63,62,62,63,62,62,60,61,62,64,62,63,62,61,62,61,61,60,62,62,64,62,62,60,64,60,64,62,63,62,62,62,62,60,60,61,63,62,63,62,62,64,63,61,60,63,62,61,63,63,63,63,65,60,61,61,62,62,60,61,61,61,62,62,63,62,60,61,63,63,62,62,63,64,63,60,61,65,62,60,61,60,61,60
rig-3,42,43,42,44,43,43,42,44,42,42,43,44,42,40,43,42,42,43,42,41,41,45,42,44,44,42,41,44,43,41,43,42,43,46,47,44,46,43,44,42,43,43,44,45,44,43,45,42,41,42,47,44,42,42,43,45,43,42,45,44,42,41,43,41,42,42,41,44,42,42,42,41,42,42,45,42,44,42,43,43,44,42,43,44,42,42,43,42,42,44,42,41,45,42,42,43,45,45,41,42
rig-4,61,63,59,60,63,64,60,59,59,60,60,61,60,59,59,61,61,61,59,60,60,63,60,60,61,60,60,61,61,60,61,61,60,59,61,60,60,60,60,59,60,62,59,59,62,60,59,60,61,62,61,60,61,61,60,61,61,61,61,60,61,60,62,61,60,62,62,59,62,59,59,59,59,61,60,61,60,60,60,60,61,59,59,61,61,62,60,61,61,60,62,61,60,62,60,61,59,61,62,60
rig-5,68,70,69,68,69,70,70,67,69,68,67,68,70,70,71,68,68,71,72,67,69,71,68,67,68,69,68,68,69,70,69,70,68,69,71,68,70,72,70,68,69,71,67,69,69,71,70,71,67,68,69,69,67,68,72,71,71,71,68,69,70,68,69,71,70,67,70,69,69,70,68,69,70,68,68,69,70,67,68,69,68,68,71,70,70,68,68,70,70,67,69,68,69,70,68,68,70,68,71,70
rig-6,68,67,68,69,66,68,67,66,70,68,67,68,67,69,68,69,67,69,69,67,68,67,68,67,68,68,68,68,68,68,68,70,68,69,70,66,67,68,69,69,68,68,68,67,66,70,68,69,71,70,69,67,67,66,68,67,68,69,68,69,68,67,68,68,69,68,68,67,67,70,68,68,67,68,69,68,67,68,68,67,68,70,67,68,69,68,68,69,69,67,68,68,71,66,71,69,71,68,67,69
sax-3,71,69,70,71,70,71,72,71,70,71,69,71,71,71,70,69,72,71,70,70,72,71,69,72,70,72,69,70,71,72,70,71,72,73,72,72,70,69,70,70,71,71,71,68,69,73,72,72,71,73,74,72,70,71,74,70,73,72,72,68,70,71,70,71,70,69,72,71,69,72,71,71,70,70,70,70,70,71,70,72,68,73,71,70,71,70,68,71,70,70,71,69,70,70,69,73,72,71,71,72
sax-7,71,69,71,70,70,71,70,70,70,70,71,68,70,70,69,69,72,67,69,71,69,69,71,68,72,69,70,70,70,70,70,71,70,73,70,71,70,70,71,73,69,69,68,68,70,70,69,68,68,70,69,69,71,72,70,69,71,71,71,73,72,70,70,70,69,68,69,68,69,70,69,70,71,68,71,70,69,70,70,70,70,71,70,69,71,72,71,70,69,67,71,68,70,71,72,71,70,69,69,68
slt-1,9,11,10,9,9,9,9,11,9,10,9,10,9,9,9,9,9,10,9,9,9,10,9,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,10,9,9,10,9,9,9,9,9,9,9,11,9,10,9,10,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,11,10,9,9,9,9,9,9
sma-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syg-1,67,70,67,70,69,71,70,71,69,67,68,68,71,68,68,68,71,70,71,72,70,69,68,69,69,67,69,68,69,70,71,68,69,68,67,67,67,69,69,69,70,68,68,69,69,69,71,67,69,73,70,68,70,67,69,70,68,68,69,69,68,71,69,69,70,69,70,70,69,69,70,70,70,71,68,71,69,70,70,69,70,69,69,68,69,67,69,71,68,68,69,71,70,69,70,70,69,68,71,69
syg-2,67,66,67,69,68,65,67,65,65,66,67,69,68,68,68,66,67,66,67,67,67,68,68,69,66,66,68,68,69,69,66,69,66,67,67,65,67,68,65,68,65,67,68,67,68,68,69,67,67,67,65,69,68,68,69,67,68,68,67,67,65,68,68,66,67,65,67,66,68,67,65,67,68,67,66,67,68,68,67,67,66,68,67,68,68,67,67,65,66,69,69,69,67,67,69,69,67,69,66,66
sym-1,3,4,3,2,3,2,2,2,3,2,4,2,3,2,2,2,3,2,3,2,3,2,3,3,3,2,2,3,3,2,3,4,2,2,3,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,4,2,4,2,2,2,4,2,2,2,4,2,2,2,2,3,3,2,3,2,3,3,2,3,2,2,2,2,2,3,2
tol-1,61,60,62,64,60,60,61,61,62,60,61,61,64,61,59,60,63,62,60,62,62,63,60,64,63,59,61,60,62,63,61,62,61,62,63,62,60,59,61,62,59,61,62,62,62,64,62,62,61,59,63,60,59,63,62,62,60,61,62,60,59,61,63,61,62,62,62,61,60,60,62,61,62,59,60,60,60,60,62,61,60,60,66,61,62,63,61,60,62,62,60,62,62,61,63,60,60,60,61,62
unc-40,71,73,70,69,69,70,70,72,71,71,70,69,70,69,68,70,69,69,70,71,69,71,69,70,69,70,70,67,70,70,68,69,70,70,71,70,69,70,67,68,71,71,70,69,70,70,69,70,70,72,70,70,71,69,71,68,72,68,71,69,71,70,70,69,68,70,70,73,72,69,69,69,68,68,68,70,71,69,72,70,70,70,70,68,70,70,67,71,70,70,69,69,69,71,70,71,71,70,69,70
unc-5,62,62,62,61,62,61,60,62,61,60,60,63,62,61,61,61,62,62,61,61,64,60,62,63,63,64,61,63,62,60,62,62,62,63,61,61,61,60,61,62,61,62,61,62,62,62,64,62,61,61,62,62,64,62,62,63,62,61,63,60,61,63,61,63,61,62,61,60,60,62,63,61,62,61,60,64,60,61,62,62,63,63,61,60,62,60,61,61,62,62,61,60,62,61,62,63,61,61,62,61
unc-52,2,2,4,2,2,2,2,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2
ver-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ver-3,47,48,46,46,47,45,47,46,45,46,46,46,47,45,45,47,46,47,45,46,46,47,46,47,47,46,47,48,48,46,47,48,47,48,46,46,47,45,47,47,47,47,46,47,48,47,49,47,48,46,48,46,47,46,44,46,47,45,45,45,47,47,46,46,45,46,45,47,47,46,45,46,48,50,46,45,46,46,45,47,46,47,47,46,48,45,48,49,46,45,46,46,47,46,46,46,48,48,47,45
ver-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrk-1,68,69,67,67,68,68,67,67,67,69,66,67,68,65,68,66,66,68,68,66,68,68,65,66,67,67,66,67,67,68,67,66,66,67,65,69,67,69,66,68,66,66,67,68,67,66,68,65,68,65,68,67,67,67,66,67,67,68,68,67,67,65,67,68,68,68,67,66,67,67,66,67,67,67,67,68,67,67,66,67,65,66,65,68,66,69,66,66,69,66,68,68,66,66,66,67,67,68,67,66
zig-1,69,68,66,68,67,71,70,68,68,70,67,66,67,68,68,69,68,70,70,67,69,70,71,69,69,72,67,69,67,67,68,68,67,67,69,68,69,67,67,69,69,70,69,70,67,71,69,66,68,68,66,67,68,69,67,69,69,68,69,67,69,68,68,69,68,67,68,69,68,70,68,70,66,66,68,69,70,71,68,70,71,68,68,68,67,72,69,68,68,68,68,70,68,67,68,67,70,69,69,68
zig-10,38,36,39,37,38,37,35,37,36,37,36,36,37,37,35,37,38,38,38,36,37,37,38,37,37,39,37,36,39,37,36,36,36,37,37,36,35,36,36,37,39,37,39,39,35,38,35,39,35,36,36,35,35,38,38,39,36,37,36,36,35,37,36,36,37,36,37,38,36,37,36,38,36,38,36,37,37,38,37,38,36,37,37,38,39,37,38,38,35,36,37,36,36,37,39,39,39,38,38,38
zig-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zig-3,5,4,4,5,5,4,5,4,4,4,4,5,4,5,4,5,5,4,5,5,4,4,5,4,4,5,4,5,4,4,5,5,4,4,4,4,4,4,5,4,4,6,5,5,4,4,4,4,5,4,5,4,4,4,5,7,5,5,4,4,4,4,5,4,5,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,5,4,4,4,4,5,4,4,5,5,5,4
zig-4,5,6,6,5,5,6,6,5,5,5,5,5,5,5,5,7,5,5,5,6,5,6,6,5,6,6,5,5,5,6,5,5,7,6,5,5,5,6,5,6,6,5,6,5,5,7,7,5,6,8,5,5,5,6,5,5,5,5,6,5,5,7,5,5,6,6,5,5,7,7,5,6,5,5,5,5,5,5,6,5,5,6,7,5,5,5,6,5,6,7,5,5,5,6,5,5,6,7,5,6
zig-5,33,34,33,35,36,33,33,33,34,34,33,33,35,35,35,34,33,35,34,35,36,34,34,33,34,33,33,33,34,33,34,33,34,33,33,35,34,33,33,34,35,33,33,33,33,33,33,35,36,33,36,35,35,34,33,35,37,35,34,33,33,34,35,35,34,34,33,33,34,35,35,35,33,34,33,34,34,34,34,34,35,33,35,32,33,34,33,33,34,33,34,34,34,33,33,35,34,33,35,33
zig-6,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,3,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,3,2,2,2
zig-7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
zig-8,68,65,67,69,66,67,65,67,68,67,66,68,69,68,66,68,69,66,67,69,68,68,68,69,66,66,68,66,67,69,66,69,69,69,69,68,67,67,67,69,66,68,67,68,66,67,67,67,71,70,67,67,66,67,66,68,68,70,67,68,68,69,70,67,69,68,69,68,66,66,68,68,69,70,66,66,68,68,66,66,69,67,66,65,69,67,70,69,66,68,69,67,68,67,68,68,69,69,65,70
zig-9,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,3,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,4,3,3,3,3,4,3,3,3,3,4,3,3,4,3,3,4,3,4,3,3,4,3,3,4,3
