AFDL,['AIYL'],1,835,NR
AFDL,['AIYL'],4,836,NR
ASJL,"['PVQL', 'ASKL']",3,839,NR
PVQL,['ASKL'],2,4114,NR
ASJL,['PVQL'],2,840,NR
ASJL,"['ASKL', 'PVQL']",2,841,NR
PVQL,['ASKL'],1,849,NR
AWAL,['AFDL'],4,850,NR
AWAL,['AFDL'],3,851,NR
ASEL,['AIBL'],1,853,NR
AWCL,"['AWCR', 'AIYL']",3,854,NR
AWCL,"['AWCR', 'AIYL']",1,856,NR
ASIL,"['ASGL', 'AWCR']",1,857,NR
ASEL,['AIBL'],3,858,NR
AWCL,"['AWCR', 'AIYL']",1,860,NR
AWCL,"['AIBL', 'AWCR']",1,861,NR
SMDDL,['SMDVR'],1,863,NR
AIML,['ASJL'],1,869,NR
AWBL,['ADFL'],2,872,NR
ASEL,['AIBL'],2,873,NR
ADLL,"['ASEL', 'AIBL']",1,874,NR
ADLL,"['ASEL', 'AIBL']",2,875,NR
AWCL,"['AIBR', 'AWCR']",1,937,NR
ADLL,"['AIBL', 'AVDR']",2,950,NR
SMBDL,['SAAVR'],2,953,NR
SMBDL,['SAAVR'],2,955,NR
ADLL,['AVDL'],6,962,NR
ADEL,['AVDL'],2,963,NR
FLPL,"['AVDL', 'ADEL']",6,964,NR
FLPL,"['AVDL', 'ADEL']",3,965,NR
ADEL,['AVDL'],2,966,NR
ALML,['BDUL'],1,973,NR
ALML,['BDUL'],4,974,NR
ALML,['BDUL'],4,975,NR
ALML,['BDUL'],2,976,NR
ALML,['BDUL'],1,977,NR
ALML,['BDUL'],2,978,NR
ALML,['BDUL'],1,979,NR
ALML,['BDUL'],2,980,NR
ALML,['BDUL'],1,981,NR
ALML,['BDUL'],3,982,NR
ADEL,['AVDL'],1,984,NR
ALNL,"['SMBDR', 'SAAVL']",3,988,NR
ALNL,"['SMBDR', 'SAAVL']",1,989,NR
ALNL,"['SMBDR', 'SAAVL']",1,990,NR
ADEL,['AVDL'],1,995,NR
ADEL,['AVEL'],4,1016,NR
BDUL,['ALML'],2,1117,NR
PVPL,['AVAR'],3,1120,NR
ADLL,['AVDR'],2,1121,NR
AWCL,['AWCR'],3,1123,NR
AWCL,['AWCR'],1,1125,NR
AINL,['AUAR'],1,1127,NR
AINL,"['RIBR', 'AUAR']",1,1128,NR
SAAVL,['AVAL'],1,1147,NR
SAAVL,['AVAL'],1,1148,NR
SAAVL,['AVAL'],1,1149,NR
URXL,['AVEL'],10,1150,NR
AFDL,['AIYL'],6,1152,NR
ADLL,['AVDR'],3,1163,NR
ADLL,['AVDR'],3,1164,NR
BAGL,['RIBR'],2,1165,NR
AINL,['BAGL'],1,1166,NR
AINL,['AFDR'],1,1175,NR
AINL,['AFDR'],1,1177,NR
AINL,['AFDR'],1,1181,NR
ASEL,"['AIBL', 'AIYL']",4,1182,NR
AFDL,['AIYL'],5,1183,NR
ALML,['PVCL'],1,1187,NR
ALML,['PVCL'],4,1188,NR
ALML,['PVCL'],4,1189,NR
ALML,['PVCL'],2,1190,NR
URAVL,['RIPL'],4,1194,NR
IL2VL,"['URAVL', 'RIPL']",3,1217,NR
IL2VL,"['URAVL', 'RIPL']",1,1218,NR
IL2VL,"['RIPL', 'RMER']",2,1220,NR
IL2VL,"['RIPL', 'URAVL', 'RMER']",1,1221,NR
CEPDL,"['RICR', 'RICL']",4,1232,NR
AVJL,['PVCR'],1,1236,NR
ADFL,"['RIAL', 'AUAL']",1,1245,NR
ADFL,['RIAL'],2,1684,NR
ADFL,"['RIAL', 'AUAL']",3,1247,NR
ADFL,"['RIAL', 'AUAL']",1,1248,NR
AUAL,"['RIAL', 'RIBL']",1,1249,NR
ADFL,"['RIAL', 'AUAL']",1,1250,NR
URXL,"['RIAL', 'AUAL']",1,1251,NR
URXL,"['RIAL', 'AUAL']",2,1252,NR
URXL,"['RIAL', 'AUAL']",1,1253,NR
AUAL,"['RIAL', 'RIBL']",2,1254,NR
URXL,"['RIAL', 'AUAL']",4,1255,NR
URXL,"['RIAL', 'AUAL']",1,1256,NR
AUAL,['RIAL'],1,1257,NR
AUAL,['RIAL'],1,1258,NR
AUAL,"['RIAL', 'RIBL']",7,1259,NR
URXL,"['RIAL', 'AUAL']",1,1260,NR
URXL,"['RIAL', 'AUAL']",2,1261,NR
URXL,"['RIAL', 'AUAL']",1,1262,NR
URXL,['AUAL'],2,1263,NR
URXL,"['RIAL', 'AUAL']",4,1264,NR
URXL,['RIAL'],1,1265,NR
URXL,"['RIAL', 'AUAL']",2,1266,NR
URXL,"['RIAL', 'AUAL']",1,1267,NR
AUAL,"['RIAL', 'RIBL']",3,1268,NR
URXL,['AUAL'],2,1269,NR
AUAL,['RIAL'],1,1273,NR
AUAL,['RIAL'],1,1274,NR
AUAL,['RIAL'],1,1275,NR
AUAL,"['RIAL', 'AVAL']",2,1276,NR
AVHL,['SMBVR'],4,1334,NR
SAAVL,['AVAL'],2,1342,NR
AWCL,"['AIBR', 'AWCR']",1,1390,NR
AWCL,"['AIAR', 'AWCR']",3,1407,NR
SMBVL,['PLNL'],1,1413,NR
AWBL,['ADFL'],2,1424,NR
ADFL,"['SMBVL', 'RIAL']",1,1426,NR
ADFL,"['SMBVL', 'RIAL']",2,1427,NR
ADFL,"['SMBVL', 'RIAL']",2,1428,NR
AVFL,['AVBL'],2,1429,NR
RIFL,"['AVJR', 'AVBL']",1,1431,NR
AVFL,"['AVFR', 'AVBL']",2,1432,NR
PVCL,['AVBL'],1,1437,NR
RIFL,['AVBL'],1,1555,NR
RIFL,['AVBL'],3,1439,NR
PVPL,['AVBL'],2,1440,NR
PVPL,['AVBL'],1,1449,NR
AIML,"['AIAL', 'ASKL']",3,1450,NR
ASEL,"['AIAL', 'AIBL']",1,1451,NR
AIML,"['AIAL', 'ASGL']",3,1452,NR
ASGL,"['AIAL', 'AIBL']",4,1453,NR
ASKL,['AIAL'],1,1454,NR
ADLL,['AIBL'],3,1455,NR
ASGL,"['AIAL', 'AIBL']",6,1456,NR
ASKL,"['AIAL', 'AIML']",2,1457,NR
ASKL,['AIAL'],1,1458,NR
ASGL,"['AIAL', 'AIBL']",2,1459,NR
ASGL,"['AIAL', 'AIBL']",3,1460,NR
ASKL,['AIAL'],1,1461,NR
ASKL,['AIAL'],3,1462,NR
ASGL,['AIAL'],1,1463,NR
ASGL,['AIAL'],2,1464,NR
ASKL,['AIAL'],1,1465,NR
ASGL,['AIAL'],1,1466,NR
PVQL,['AIAL'],3,1467,NR
ASKL,['AIAL'],1,1468,NR
AIML,['AIAL'],1,1469,NR
PVQL,"['ASKL', 'AIAL']",3,1470,NR
PVQL,['AIAL'],1,1471,NR
PVQL,"['AIAL', 'ASKL']",1,1472,NR
ASGL,['AIAL'],1,1473,NR
ADLL,"['AIAL', 'AWCL']",4,1474,NR
AIAL,['AIBL'],3,1475,NR
ASKL,['AIBL'],2,1477,NR
ASEL,['AIAL'],2,1479,NR
AWCL,"['AIBL', 'AIAL', 'AWCR']",2,1480,NR
AIAL,"['AIBL', 'ASEL']",2,1482,NR
ADLL,['AIAL'],2,1483,NR
AIAL,['AIBL'],2,1485,NR
AWCL,"['AWCR', 'AIAL']",3,1486,NR
AIAL,['AWCL'],1,1489,NR
AIAL,['AWCL'],1,1490,NR
RIVL,"['RMDVL', 'SIAVR']",1,1520,NR
RMDVL,['RMDDR'],4,1526,NR
RMDVL,['RMDDR'],4,1530,NR
RMDVL,['RMDDR'],1,1531,NR
RMDVL,['RMDDR'],5,1532,NR
RMDVL,['RMDDR'],3,1535,NR
RMDVL,['RMDDR'],4,1539,NR
RMDVL,['RMDDR'],3,3575,NR
RMDVL,['RMDDR'],7,1540,NR
RMDVL,['RMDDR'],6,1544,NR
RMDVL,['RMDDR'],3,1545,NR
RMDVL,['RMDDR'],11,1546,NR
RMDVL,['RMDDR'],3,3630,NR
RMDVL,['RMDDR'],5,1549,NR
ASHL,['AIAL'],3,1556,NR
ASHL,"['AVDR', 'AIBL']",2,1557,NR
ASHL,['AVDR'],1,1559,NR
ASHL,['AVDR'],2,1560,NR
ASHL,"['AIAL', 'AIBL']",2,1561,NR
ADLL,"['ASHL', 'AVDR']",1,1563,NR
ASHL,['AIAL'],1,1564,NR
ASHL,['AIAL'],3,1565,NR
ASHL,['AIAL'],1,1566,NR
AIAL,['AIBL'],1,1567,NR
ASHL,['AIAL'],1,1568,NR
ASHL,['AVBL'],1,1569,NR
RICL,"['SMDVR', 'AVAL']",3,1573,NR
RICL,['SMDVR'],4,1574,NR
RICL,"['AVAL', 'SMDVR']",1,1575,NR
AVJL,"['AVBR', 'PVCR']",2,1577,NR
RIFL,['AVBR'],1,1591,NR
RIFL,['AVBR'],1,1592,NR
PVPL,"['AVBL', 'AVBR']",2,1594,NR
PVPL,['AVBR'],2,1598,NR
PVPL,['AVBR'],1,1600,NR
PVCL,"['AVDR', 'AVBR']",4,1605,NR
ALML,['PVCL'],1,1606,NR
PVPL,"['AVHR', 'AVBR']",3,1607,NR
PVCL,"['AVBR', 'AVBL']",3,1608,NR
ASHL,"['AVDR', 'AVDR']",1,1610,NR
ASHL,['AVDR'],2,1612,NR
ASHL,['AVBL'],1,1613,NR
ADAL,['RIPL'],2,1642,NR
ADAL,['RIPL'],1,1643,NR
ADAL,"['AVBL', 'RIPL']",3,1644,NR
ADAL,"['AVBL', 'AVBR']",1,1645,NR
RIFL,['AVBL'],1,1646,NR
ADLL,['ASHL'],1,1647,NR
ADAL,['AVBL'],1,1648,NR
ADAL,"['AVBL', 'AVJR']",5,1649,NR
ADAL,['AVBL'],1,1650,NR
URXL,['RICL'],2,1651,NR
ASHL,['ADAL'],1,1652,NR
ASHL,['ADAL'],1,1653,NR
ADAL,"['AVJR', 'AVBL']",1,1654,NR
RICL,['AVAL'],2,1655,NR
ADAL,"['AVAL', 'AVBR']",1,1656,NR
ADAL,"['AVBL', 'AVJR']",3,1657,NR
ASHL,['ADLL'],1,1686,NR
RIML,"['RIBL', 'AVBR']",5,1691,NR
SAAVL,"['AVAL', 'RIMR']",6,1703,NR
SAAVL,"['AVAL', 'RIMR']",2,1704,NR
SAAVL,['AVAL'],1,1705,NR
SAAVL,['AVAL'],3,1707,NR
SAADL,"['AVAL', 'RIMR']",2,1708,NR
SAADL,"['AVAL', 'RIMR']",4,1709,NR
SAADL,"['AVAL', 'RIMR']",2,1710,NR
SAADL,['AVAL'],1,1711,NR
SAADL,"['AVAL', 'RIMR']",1,1712,NR
AUAL,"['RIAL', 'RIBL']",1,1714,NR
RIBL,"['RIAL', 'AUAL']",2,1715,NR
ADFL,"['RIAL', 'AUAL']",1,1720,NR
BAGL,['RIBR'],2,1725,NR
BAGL,"['RIAR', 'RIBR']",4,1766,NR
BAGL,['RIAR'],1,1769,NR
BAGL,['RIAR'],1,1770,NR
BAGL,['RIAR'],3,1771,NR
BAGL,"['RIAR', 'AVAR']",2,1781,NR
AIZL,['RIAL'],1,1784,NR
ADFL,"['AIZL', 'RIAL']",4,1788,NR
AWBL,['ADFL'],2,1789,NR
AIYL,"['AIZL', 'AFDL']",2,1790,NR
AWAL,['AIZL'],2,1791,NR
AWAL,"['AWBL', 'AIZL']",1,1792,NR
AWAL,['AIZL'],3,1793,NR
AIYL,['AIZL'],2,1794,NR
AWBL,['ADFL'],1,1797,NR
AIYL,['AIZL'],1,1798,NR
AIYL,['AIZL'],1,2630,NR
AIZL,"['AIBL', 'AIAL']",2,1799,NR
AIZL,['AIAL'],1,1800,NR
AIZL,"['AIAL', 'ASEL']",1,1801,NR
AWBL,"['ADFL', 'AIZL']",2,1803,NR
ADFL,['AIZL'],3,1804,NR
AIYL,['AIZL'],2,1805,NR
RIBL,['AVEL'],2,1806,NR
AIZL,"['AIBR', 'RIML']",1,1807,NR
AIZL,"['AIBR', 'RIML']",1,1808,NR
AIZL,"['AIBR', 'RIML']",1,1809,NR
AIZL,['RIML'],1,1810,NR
AIZL,['RIML'],1,1811,NR
AIZL,['RIML'],1,1812,NR
AIZL,['RIML'],1,1813,NR
AIZL,['RIML'],1,1814,NR
AIZL,['RIML'],1,1815,NR
AIZL,['RIML'],1,1816,NR
AIZL,"['AIBL', 'AIAL']",1,2631,NR
AIZL,"['AIBL', 'AIAL']",1,1819,NR
AWCL,"['AIBL', 'AWCR', 'ASIL']",2,1820,NR
AWAL,['AIZL'],2,1821,NR
AIZL,['AIAL'],1,1822,NR
AIAL,['AIBL'],3,1823,NR
AIYL,['AIZL'],1,1835,NR
AIAL,"['AIBL', 'ASEL']",1,1836,NR
ASEL,['AIAL'],1,1837,NR
AIZL,"['AIAL', 'ASEL']",3,1838,NR
AIZL,"['AIAL', 'AIBL']",1,1840,NR
ADLL,['AIBL'],1,1842,NR
ADLL,['AIBL'],2,1843,NR
SMBVL,['SAADL'],3,1846,NR
RIBL,"['SMDVR', 'AVER']",2,1847,NR
URYVL,"['SMDVR', 'AVER', 'RIBL']",12,1848,NR
URYVL,"['SMDVR', 'AVER', 'RIBL']",7,1849,NR
URYVL,"['SMDVR', 'AVER', 'RIBL']",9,1850,NR
URYVL,"['RIBL', 'AVER']",2,1851,NR
URYVL,"['RIBL', 'AVER']",2,1852,NR
RMFL,"['AVKR', 'RMDR']",3,1853,NR
RMFL,"['AVKR', 'RMDR']",3,1854,NR
RMFL,"['AVKR', 'RMDR']",1,1855,NR
RIML,"['SAAVR', 'SMDDL']",4,3576,NR
RIML,"['SAAVR', 'SMDDL']",4,1859,NR
RIML,"['SAAVR', 'SMDDL']",2,1863,NR
RICL,['SMDDL'],1,1866,NR
RICL,"['SMDDL', 'AVAR']",4,1867,NR
RICL,"['SMDDL', 'AVAR']",2,1869,NR
RICL,"['SMDDL', 'AVAR']",7,1870,NR
SMDDL,['RIAR'],3,1884,NR
SMDDL,['RIAR'],2,1885,NR
SMDDL,['RIAR'],1,1888,NR
SMDDL,['RIAR'],1,1889,NR
URYVL,"['RMDDL', 'RMDVR']",8,1893,NR
URYVL,"['RMDDL', 'RMDVR']",6,1894,NR
URYVL,"['RMDDL', 'RMDVR']",23,1895,NR
URYVL,"['AVER', 'RMDDL']",2,1896,NR
URYVL,"['AVER', 'RMDDL']",2,1897,NR
URYVL,"['AVER', 'RMDDL']",1,1898,NR
URYVL,"['RMDDL', 'AVER']",2,1899,NR
URYVL,"['AVER', 'RMDDL']",1,1900,NR
URYVL,"['AVER', 'RMDDL']",3,1901,NR
URXL,['RIR'],1,1913,NR
ADFL,"['RIR', 'AIZL']",2,1917,NR
AWAL,['AIZL'],3,1918,NR
AIYL,['AIZL'],4,1921,NR
AIZL,"['RIML', 'AIBR', 'AVER']",11,1927,NR
AIZL,"['RIML', 'AIBR']",1,1929,NR
AIZL,"['RIML', 'AIBR']",1,1930,NR
AIZL,"['AIBR', 'AVER']",2,1932,NR
AIZL,"['RIML', 'AIBR']",2,1933,NR
AIZL,"['RIML', 'AIBR']",1,1934,NR
AIZL,"['RIML', 'AIBR']",2,1936,NR
AIZL,"['RIML', 'AIBR']",7,1941,NR
RIML,"['RIBL', 'AIBR']",1,1944,NR
RIML,"['AIBR', 'AVBR']",4,1945,NR
RIML,"['AIBR', 'AVBR']",1,1946,NR
RIML,"['AVBR', 'AIBR']",7,1947,NR
RIBL,"['AVAL', 'AIBR']",1,1954,NR
RIML,"['RIBL', 'AIBR']",2,1955,NR
RIML,"['RIBL', 'AIBR']",2,1958,NR
ADFL,['RIGL'],1,1998,NR
ADFL,['RIGL'],1,1999,NR
ADFL,['RIGL'],2,2000,NR
RIGL,"['RIR', 'AIZL']",2,2003,NR
AUAL,"['RIAL', 'RIBL']",1,2004,NR
RIGL,['AIZL'],1,2005,NR
RIGL,['RIR'],7,2007,NR
RIGL,['RIBL'],1,2009,NR
RIML,['AIBR'],1,2010,NR
RIAL,"['SMDVR', 'SMDDL']",8,2020,NR
RIAL,"['SMDVR', 'SMDDL']",3,2021,NR
RIAL,"['RMDVR', 'RMDDL']",1,2022,NR
RIAL,"['SMDVR', 'SMDDL']",4,2023,NR
RIAL,['SMDDL'],1,2025,NR
RIAL,"['RMDVR', 'RMDDL']",1,2026,NR
RIAL,"['SMDVR', 'SMDDL']",1,2027,NR
RIAL,"['SMDVR', 'SMDDL']",4,2029,NR
RIAL,"['SMDVR', 'SMDDL']",5,2032,NR
RIAL,['SMDDL'],1,2033,NR
RIAL,"['SMDVR', 'SMDDL']",1,2034,NR
RIAL,"['RMDVR', 'RMDDL']",10,2035,NR
RIAL,"['SMDVR', 'SMDDL']",2,2038,NR
RIAL,"['RMDVR', 'RMDDL']",4,2039,NR
RIAL,"['RMDVR', 'RMDDL']",4,2041,NR
RIAL,"['RMDVR', 'RMDDL']",2,2042,NR
RIAL,['RMDVR'],2,2043,NR
RIAL,"['RMDVR', 'RMDDL']",1,2044,NR
RIAL,['SMDVR'],1,2045,NR
RIAL,['RMDVR'],2,2046,NR
RIAL,"['RMDVR', 'RMDDL']",2,2047,NR
RIAL,"['RMDVR', 'RMDDL']",2,2048,NR
RIAL,"['RMDVR', 'RMDDL']",1,2049,NR
RIAL,['SMDVR'],2,2050,NR
RIAL,['SMDVR'],1,2052,NR
RIAL,"['RMDVR', 'RMDDL']",3,2054,NR
RIAL,"['RMDVR', 'RMDDL']",2,2055,NR
RIAL,"['RMDVR', 'RMDDL']",1,2056,NR
RIAL,"['RMDDL', 'RMDVR']",2,2060,NR
RIAL,"['RMDVR', 'RMDDL']",3,2062,NR
RIAL,"['RMDVR', 'RMDDL']",3,2063,NR
RIAL,"['SMDDL', 'RIVR']",3,2069,NR
RIAL,"['SMDDL', 'RIVR']",4,2083,NR
RIAL,"['SMDDL', 'RIVR']",1,2086,NR
RIAL,"['SMDDL', 'RIVR']",2,2087,NR
RIAL,['RIVR'],1,2089,NR
BAGL,"['RIGR', 'RIBR']",1,2093,NR
BAGL,['RIAR'],2,2096,NR
RIAL,['RIVR'],1,2101,NR
AIBL,['RIMR'],1,2102,NR
AIBL,"['AVBL', 'RIMR']",6,2114,NR
AIBL,"['AVBL', 'RIMR']",1,2116,NR
AIBL,['AVBL'],1,2117,NR
AIBL,"['AVBL', 'RIBR']",1,2121,NR
AIBL,"['RIBR', 'RIMR']",4,2122,NR
AIBL,"['SAADL', 'RIMR']",3,2123,NR
AIBL,['RIBR'],2,2124,NR
AIBL,['RIMR'],1,2125,NR
RICL,['SMDVR'],3,2200,NR
ADEL,"['OLLL', 'RMDL']",3,2222,NR
OLLL,"['AVER', 'RMDDL']",1,2223,NR
OLLL,"['RMDDL', 'AVER']",4,2224,NR
OLLL,['SMDVR'],2,2225,NR
OLLL,['SMDVR'],2,2226,NR
OLLL,"['RMDDL', 'AVER']",3,2227,NR
OLLL,"['RMDDL', 'AVER']",2,2228,NR
OLLL,['SMDVR'],3,2229,NR
OLLL,"['AVER', 'SMDVR']",3,2230,NR
OLLL,"['RIBL', 'AVER']",5,2231,NR
OLLL,['SMDVR'],2,2232,NR
OLLL,['SMDVR'],3,2233,NR
OLLL,"['RIBL', 'AVER', 'SMDVR']",4,2234,NR
ASHL,['AIAL'],2,3577,NR
RIVL,['RIAR'],1,2249,NR
AIBL,"['SMDDR', 'RIMR']",9,2252,NR
AIBL,"['SMDDR', 'RIMR']",1,2253,NR
RICL,"['AVAL', 'SMDDR']",3,2254,NR
SAAVL,"['RIMR', 'SMDDR']",2,2256,NR
RIVL,['RIAR'],1,2257,NR
RIVL,['RIAR'],2,2258,NR
RICL,"['AVAL', 'SMDDR']",1,2259,NR
AIBL,['SMDDR'],2,2260,NR
SAAVL,"['SMDDR', 'AVAL', 'RIMR']",2,2261,NR
SAAVL,"['SMDDR', 'AVAL', 'RIMR']",2,2263,NR
CEPDL,"['OLQDL', 'IL1DL']",2,2305,NR
OLQDL,['RICR'],3,2306,NR
CEPDL,"['OLQDL', 'IL1DL']",2,2307,NR
